"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy w Osiecznej";"221307";"3";"2";"3";"6";"306";"Sołectwo Osówek"
"Rada Gminy w Osiecznej";"221307";"4";"5";"3";"15";"693";"Sołectwo Szlachta"
"Rada Gminy Osiek";"221308";"1";"1";"2";"2";"127";"Bukowiny"
"Rada Gminy Osiek";"221308";"2";"1";"3";"3";"122";"Jeżewnica, Markocin"
"Rada Gminy Osiek";"221308";"3";"2";"3";"5";"267";"Karszanek"
"Rada Gminy Osiek";"221308";"4";"1";"2";"2";"187";"Kasparus, Suchobrzeźnica"
"Rada Gminy Osiek";"221308";"5";"1";"2";"2";"102";"Lisówko, Cisowy"
"Rada Gminy Osiek";"221308";"6";"5";"3";"15";"735";"Osiek"
"Rada Gminy Osiek";"221308";"7";"1";"3";"3";"108";"Radogoszcz"
"Rada Gminy Osiek";"221308";"8";"1";"3";"3";"174";"Skórzenno"
"Rada Gminy Osiek";"221308";"9";"2";"3";"6";"216";"Wycinki"
"Rada Miejska w Skarszewach";"221309";"1";"2";"3";"6";"1695";"SKARSZEWY: Ulice : Gdańska, Działkowa, Kwiatowa, Krótka, Łąkowa, Spokojna, Os. Gen. Sikorskiego; SOŁECTWO: Wolny Dwór"
"Rada Miejska w Skarszewach";"221309";"2";"1";"3";"3";"719";"SKARSZEWY: Ulice: Bednarska, Drogowców, Dworcowa, Górna, Grobla Mickiewicza, Targowa, Polna, Sobieskiego, Wąska"
"Rada Miejska w Skarszewach";"221309";"3";"1";"3";"3";"521";"SOŁECTWA: Kamierowo, Kamierowskie Piece, Mirowo Duże"
"Rada Miejska w Skarszewach";"221309";"4";"1";"3";"3";"743";"SKARSZEWY: Ulice : Kamierowska, Kopernika, Kościuszki, Ks. Ściegiennego, Ogrodowa, Rzeczna"
"Rada Miejska w Skarszewach";"221309";"5";"1";"4";"4";"749";"SKARSZEWY: Ulice : Nad Stawem, Słoneczna, Starogadzka, Tczewska, Na Wzgórzu, Wczasowa, Wichrowa, Zakładowa, Część ulicy Kościerskiej ( od  nr 1 do ulicy Dworcowej )"
"Rada Miejska w Skarszewach";"221309";"6";"1";"3";"3";"964";"SKARSZEWY: Ulice : Akacjowa, Bukowa, Brzozowa, Cisowa, Dębowa, Jaśminowa, Kasztanowa, Kleszczewska, Klonowa, Leśna, Rzemieślnicza, Różana, Sosnowa, Wrzosowa, Zielona, Część ulicy Kościerskiej ( od ul. Dworcowej do końca )"
"Rada Miejska w Skarszewach";"221309";"7";"1";"3";"3";"743";"SKARSZEWY: Ulice : Chojnicka, Kościelna, Kowalska, Młyńska, Szkolna, Św. Jana, Plac Gen. J. Hallera, Wodna, Wybickiego, Zduńska, Zamkowa"
"Rada Miejska w Skarszewach";"221309";"8";"1";"2";"2";"767";"SOŁECTWA:  Bożepole Królewskie, Nowy Wiec, Szczodrowo."
"Rada Miejska w Skarszewach";"221309";"9";"1";"2";"2";"592";"SOŁECTWA:  Junkrowy, Malary, Więckowy."
"Rada Miejska w Skarszewach";"221309";"10";"2";"3";"5";"1276";"SOŁECTWA: Jaroszewy, Koźmin, Pogódki."
"Rada Miejska w Skarszewach";"221309";"11";"1";"4";"4";"932";"SOŁECTWA: Demlin, Godziszewo."
"Rada Miejska w Skarszewach";"221309";"12";"1";"2";"2";"584";"SOŁECTWA: Bączek, Czarnocin."
"Rada Miejska w Skarszewach";"221309";"13";"1";"3";"3";"546";"SOŁECTWA:  Bolesławowo, Obozin."
"Rada Gminy w Skórczu";"221310";"1";"1";"4";"4";"271";"Miejscowości: Mieliczki, Ryzowie i Wybudowanie Wielbrandowskie"
"Rada Gminy w Skórczu";"221310";"2";"1";"4";"4";"278";"Miejscowości: Boraszewo, Kranek i Zajączek"
"Rada Gminy w Skórczu";"221310";"3";"1";"5";"5";"176";"Miejscowości: Pólko i Wielbrandowo"
"Rada Gminy w Skórczu";"221310";"4";"2";"6";"8";"549";"Miejscowość: Barłożno"
"Rada Gminy w Skórczu";"221310";"5";"2";"4";"7";"486";"Miejscowości: Czarne, Mirotki i Miryce"
"Rada Gminy w Skórczu";"221310";"6";"2";"5";"9";"504";"Miejscowość: Pączewo"
"Rada Gminy w Skórczu";"221310";"7";"2";"3";"4";"456";"Miejscowość: Wolental"
"Rada Gminy w Skórczu";"221310";"8";"2";"4";"7";"337";"Miejscowość: Czarnylas"
"Rada Gminy w Skórczu";"221310";"9";"2";"4";"7";"478";"Miejscowości: Bojanowo, Drewniaczki, Nowy Bukowiec i Wielki Bukowiec"
"Rada Miejska w Skórczu";"221302";"1";"4";"4";"13";"625";"Boczna, Gniewska, Hallera, Kociewska, Konopnickiej, Krótka, Mickiewicza, Norwida, Parkowa, Podgórna, Prusa, Schornaka, 27 Stycznia, Wysoka."
"Rada Miejska w Skórczu";"221302";"2";"4";"5";"14";"822";"Asnyka, Dworcowa, Główna, Kościelna, 3 Maja, Młyńska, Nowy Świat, Osiecka, Osiedlowa, Plac Wolności, Polna, Sobieskiego, Spokojna, Starogardzka, Wojska Polskiego, Wybickiego."
"Rada Miejska w Skórczu";"221302";"3";"3";"4";"10";"523";"Czereśniowa, Jabłoniowa, Leśna, Kwiatowa, Malinowa, Ogrodowa, Orzechowa, Pomorska, Spacerowa. "
"Rada Miejska w Skórczu";"221302";"4";"4";"3";"12";"752";"Brzozowa, Cicha, Cisowa, Dębowa, Dobra, Grzybowa, Jagodowa, Konwaliowa, Miła, Modrzewiowa, Myśliwska, Piaskowa, Pogodna, Sadowa, Sokolników, Sosnowa, Szczęśliwa, Szkolna, Świerkowa, Topolowa, Wilcza, Wiśniowa, Wrzosowa, Zielona, Złota."
"Rada Gminy Smętowo Graniczne";"221311";"1";"1";"2";"2";"304";"Sołectwa: Bobrowiec, Kościelna Jania"
"Rada Gminy Smętowo Graniczne";"221311";"2";"4";"5";"11";"1242";"Sołectwo: Smętowo Graniczne"
"Rada Gminy Smętowo Graniczne";"221311";"3";"1";"3";"3";"403";"Sołectwa: Lalkowy, Smętówko"
"Rada Gminy Smętowo Graniczne";"221311";"4";"1";"2";"2";"225";"Sołectwo: Luchowo, tj. miejscowości: Czerwińsk, Kulmaga, Luchowo, Smarzewo"
"Rada Gminy Smętowo Graniczne";"221311";"5";"3";"2";"6";"672";"Sołectwo: Kopytkowo"
"Rada Gminy Smętowo Graniczne";"221311";"6";"1";"2";"2";"257";"Sołectwo: Frąca"
"Rada Gminy Smętowo Graniczne";"221311";"7";"1";"3";"3";"301";"Sołectwo: Leśna Jania"
"Rada Gminy Smętowo Graniczne";"221311";"8";"1";"3";"3";"295";"Sołectwo: Stara Jania"
"Rada Gminy Smętowo Graniczne";"221311";"9";"1";"2";"2";"293";"Sołectwo: Kamionka"
"Rada Gminy Smętowo Graniczne";"221311";"10";"1";"3";"3";"201";"Sołectwo: Rynkówka, tj. miejscowości: Rudawki, Rynkówka"
"Rada Miasta Starogard Gdański";"221303";"1";"5";"4";"36";"9861";"al. Wojska Polskiego, Bociania, Brzozowa, Buchholza, Ceynowy, Curie-Skłodowskiej, Dąbka, Derdowskiego, Dmowskiego, Dobrzańskiego-Hubala, Dominika, Gdańska, Hillar, Gołębia, Grunwaldzka, Grzybka, Iwaszkiewicza, Kalinowskiego, Kleeberga, Kocborowska, Kochanki, Kochanki-Leśnictwo, Kochanki-Strażnica Kolejowa, Kolejowa, Kołłątaja, Korczaka, Kormorania, Krasickiego, Krucza, Kryzana, Kutrzeby, Kwiatowa, Legionów, Leśna, Lipowa, Łąkowa, Majowa, Nagórskiego, Niemojewskiego, Obrońców Poczty Gdańskiej, Pawia, Pola, Poprzeczna, Północna, Rogali, Sadowa, Skarszewska bez n-ru 2, Skorupki, Słowackiego, Sowia, Starzyńskiego, Stolarska, Sucharskiego, Świętojańska, Traugutta, Tuwima, Unruga, Wiosenna, Wybickiego, Ks. Popdułkownika Wryczy, Kardynała Wyszyńskiego, Zamenhofa, Zielona, Żabia, Żurawia, Żytnia."
"Rada Miasta Starogard Gdański";"221303";"2";"6";"4";"41";"9887";"Abrahama, aleja Armii Krajowej, Andersa, Asnyka, Basztowa, Boczna, Bohaterów Monte Cassino, Browarowa, Cesarza, Chełmońskiego, Chojnicka, Cicha, Darowana, Droga Owidzka, Edmunda Falkowskiego, Farmaceutów, Gryfa Pomorskiego, Hermanowska, Heweliusza, Jabłowska, Jaszczurkowców, Kanałowa, Kellera, Kilińskiego, Kleszczyńskiego, Konopnickiej, Kościuszki, ul. Kopernika, Kozia, Kraziewicza, Krótka, Krzywa, Księżycowa,  Maczka, Matejki, Józefa Milewskiego, Mostowa, Norwida, Obrońców Wybrzeża, Okulickiego, Olimpijczyków Starogardzkich, Orzeszkowej, Osiedle Nad Stawem, Osiedle Szumana, Owidzka, Paderewskiego, Pelplińska, Pillara, Plac 16 Dywizji, Plac Koszarowy, Podgórna, Południowa, Pomorska, Przedmieście, Przejezdna, Prusa, Przy Młynie, Rataja, Ryszarda Rebelki, Rodziny Czosków, Rolna, Rycerska, Rynek, Sambora, Jana Schulza, Sienkiewicza, Słoneczna, Sobieskiego, Spichrzowa, Staszica, Stefańskiego, Szewska, Szornaka, ul. Szumana, Sychty, Tczewska, Wiśniowa, Witosa, Wodna, Zajezdna. "
"Rada Miasta Starogard Gdański";"221303";"3";"5";"4";"34";"9215";"al. Jana Pawła II, Aleja Niepodległości, Bądkowskiego, Blocka, Bohaterów Westerplatte, Braterska, Bukowa, Dąbrowskiego, Dębowa, Drzymały, Dzierżonia, Grabowa, Jaworowa, Jesionowa, Jodłowa, Kalinowa, Kasprzaka, Kasztanowa, Kociewska, Korytybska, Lange, Leszczynowa, Lubichowska, Ogrodowa, Okrężna, Osiedle Kopernika do n-ru 15, Osiedle Kopernika od n-ru 23, Osiedle 60-lecia Odzyskania Niepodległości, Osiedle 800-lecia, Piesika, Przodowników Pracy, Reymonta, Rodzinna, Skośna, Sosnowa, Świerkowa, Topolowa, Tulipanów, Wierzbowa, Wróblewskiego, Żeromskiego, Żwirki i Wigury. "
"Rada Miasta Starogard Gdański";"221303";"4";"5";"4";"35";"8827";"Bajana, Balewskiego, Bilikiewicza, Bohaterów Getta, Borówkowa, Brejskiego, Broniewskiego, Chopina, Danusi, Dolna, Droga Nowowiejska, Działkowa, Gimnazjalna, Górna, Hallera, Harcerska, Jacobsonów, Jagiełły, Jagodowa, Jeżynowa, Juranda ze Spychowa, Kopicza, Magazynowa, Maja, Malinowa, Mickiewicza, Murarska, Nad Wierzycą, Nierzwickiego, Orlińskiego, Osiedle Konstytucji 3 Maja, Osiedle Nad Jarem, Osiedle Piastów, Osiedlowa, Parkowa, Piaskowa, Piłsudskiego, Polna, Poziomkowa, Przanowskiego, Rzeczna, Sędzickiego, Schwabe, Sikorskiego, Skalskiego, Skarszewska nr 2, Skarzyńskiego, Sportowa, Szpitalna, Szturmowskiego, 2 Pułku Szwoleżerów, Ściegiennego, św. Elżbiety, Wiejska, Zachodnia, Zblewska, Zbożowa."
"Rada Gminy Starogard Gdański";"221312";"1";"1";"1";"1";"649";"Sołectwo DĄBRÓWKA"
"Rada Gminy Starogard Gdański";"221312";"2";"1";"3";"3";"653";"Sołectwo JABŁOWO"
"Rada Gminy Starogard Gdański";"221312";"3";"2";"3";"4";"1760";"Sołectwo BARCHNOWY, Sołectwo JANOWO, Sołectwo KOLINCZ, Sołectwo LIPINKI SZLACHECKIE, Sołectwo OWIDZ, "
"Rada Gminy Starogard Gdański";"221312";"4";"3";"5";"7";"1930";"Sołectwo BRZEŹNO WIELKIE, Sołectwo KLONÓWKA, Sołectwo RYWAŁD, Sołectwo SZPĘGAWSK, Sołectwo ZDUNY"
"Rada Gminy Starogard Gdański";"221312";"5";"2";"2";"3";"1430";"Sołectwo KOKOSZKOWY, Sołectwo LINOWIEC"
"Rada Gminy Starogard Gdański";"221312";"6";"1";"3";"3";"701";"Sołectwo CIECHOLEWY, Sołectwo JANIN, Sołectwo SIWIAŁKA, Sołectwo TRZCIŃSK"
"Rada Gminy Starogard Gdański";"221312";"7";"1";"1";"1";"730";"Sołectwo KRĄG, Sołectwo OKOLE, Sołectwo ŻABNO"
"Rada Gminy Starogard Gdański";"221312";"8";"1";"1";"1";"723";"Sołectwo NOWA WIEŚ RZECZNA"
"Rada Gminy Starogard Gdański";"221312";"9";"3";"3";"5";"2244";"Sołectwo KOTEŻE, Sołectwo ROKOCIN, Sołectwo SUCUMIN, Sołectwo SUMIN, Sołectwo STARY LAS"
"Rada Gminy Zblewo";"221313";"1";"2";"3";"6";"876";"Sołectwa: Kleszczewo Kościerskie, Lipia Góra"
"Rada Gminy Zblewo";"221313";"2";"1";"4";"4";"501";"Sołectwa: Jezierce, Semlin, Tomaszewo, Zawada"
"Rada Gminy Zblewo";"221313";"3";"4";"4";"13";"2210";"Sołectwa: Karolewo, Pałubinek, Pinczyn"
"Rada Gminy Zblewo";"221313";"4";"2";"4";"6";"1099";"Sołectwa: Mały Bukowiec, Borzechowo, Radziejewo"
"Rada Gminy Zblewo";"221313";"5";"1";"4";"4";"456";"Sołectwa: Białachowo, Miradowo"
"Rada Gminy Zblewo";"221313";"6";"4";"4";"16";"2548";"Sołectwo: Zblewo"
"Rada Gminy Zblewo";"221313";"7";"1";"2";"2";"740";"Sołectwa: Bytonia, Cis"
"Rada Miejska w Gniewie";"221402";"1";"3";"9";"16";"2472";"Gniewskie Młyny, 7-go Marca, Mieszka I, Krasickiego, Fryderyka Kapinosa, Staszica, Drzymały, Pocztowa, Czyżewskiego, Gdańska, Kopernika, Konopnickiej, Behrendta, Głowackiego, Ogrodowa."
"Rada Miejska w Gniewie";"221402";"2";"2";"7";"13";"1775";"27-go Stycznia, Przemysłowa, Hallera, Kusocińskiego, Osiedle Witosa, Partyzantów, Jana Pawła II, Prymasa Wyszyńskiego."
"Rada Miejska w Gniewie";"221402";"3";"2";"8";"12";"1358";"Plac Grunwaldzki, Marszałka Piłsudskiego, Sobieskiego, Brzozowskiego, Zamkowa, Rybacka, Górny Podmur, Sambora, ks. Kursikowskiego, Rycerska, Wodna, Jakusz - Gostomskiego, Spichrzowa, Wiślana, Podwale, Pod Basztą, Dolny Podmur, Kościuszki, Boczna."
"Rada Miejska w Gniewie";"221402";"4";"1";"5";"5";"838";"Brody Pomorskie, Szprudowo, Kursztyn."
"Rada Miejska w Gniewie";"221402";"5";"1";"4";"4";"966";"Ciepłe, Polskie Gronowo, Kuchnia, Wielkie Walichnowy."
"Rada Miejska w Gniewie";"221402";"6";"1";"6";"6";"870";"Piaseczno, Gogolewo."
"Rada Miejska w Gniewie";"221402";"7";"2";"7";"10";"1179";"Widlice, Opalenie, Jaźwiska."
"Rada Miejska w Gniewie";"221402";"8";"1";"4";"4";"1113";"Kolonia Ostrowiecka, Półwieś, Pieniążkowo."
"Rada Miejska w Gniewie";"221402";"9";"1";"7";"7";"985";"Rakowiec, Jeleń."
"Rada Miejska w Gniewie";"221402";"10";"1";"5";"5";"980";"Nicponia, Tymawa."
"Rada Gminy Morzeszczyn";"221403";"1";"4";"3";"4";"841";"Sołectwo Dzierżążno, Morzeszczyn"
"Rada Gminy Morzeszczyn";"221403";"2";"1";"1";"1";"159";"Sołectwo Gąsiorki"
"Rada Gminy Morzeszczyn";"221403";"3";"4";"2";"4";"751";"Sołectwo: Gętomie, Borkowo, Nowa Cerkiew"
"Rada Gminy Morzeszczyn";"221403";"4";"1";"1";"1";"142";"Sołectwo Kierwałd"
"Rada Gminy Morzeszczyn";"221403";"5";"1";"1";"1";"200";"Sołectwo Królów Las"
"Rada Gminy Morzeszczyn";"221403";"6";"3";"1";"3";"571";"Sołectwo Lipia Góra, Majewo"
"Rada Gminy Morzeszczyn";"221403";"7";"1";"1";"1";"207";"Sołectwo Rzeżęcin"
"Rada Miejska w Pelplinie";"221404";"1";"2";"8";"9";"1903";"Pelplin ulice: Dworcowa, Kopernika, Plac Cukrowni, Wybickiego"
"Rada Miejska w Pelplinie";"221404";"2";"2";"5";"6";"1624";"Pelplin ulice: Aleja CystersOw, Kanonicka, Mestwina, Mickiewicza, Ogród Biskupi, Osiedle Młodych, Plac Grunwaldzki, Plac Mariacki, Plac Tumski, Przystań Jana Sobieskiego, Sambora, Strzelnica, Wybudowanie od nr 1 do nr 14"
"Rada Miejska w Pelplinie";"221404";"3";"2";"8";"10";"1894";"Pelplin ulice: Biskupa Dominika, Czarnieckiego, Dmowskiego, Generała Dąbrowskiego, Generała Hallera, Genarała Maczka, Kościuszki, Księdza Pasierba, Limanowskiego, Marszałka Piłsudskiego, Parkowa, Sportowa, Starogardzka, Szpitalna, Wigury, Żwirki"
"Rada Miejska w Pelplinie";"221404";"4";"1";"5";"5";"1177";"Pelplin ulice: Asnyka, Broniewskiego, Iwaszkiewicza, Kochanowskiego, Konopnickiej, Księdza Sychty, Księdza Twardowskiego, Kraszewskiego, Plac Wolności, Podgórna, Pólko, Prusa, Reja, Sienkiewicza, Słowackiego, Stefańskiego, Żeromskiego "
"Rada Miejska w Pelplinie";"221404";"5";"1";"3";"3";"756";"Sołectwa: Małe Walichnowy, Międzyłęż, Wielki Garc"
"Rada Miejska w Pelplinie";"221404";"6";"1";"5";"5";"1179";"Sołectwa: Gręblin, Rudno"
"Rada Miejska w Pelplinie";"221404";"7";"1";"4";"4";"805";"Sołectwa: Lignowy Szlacheckie, Pomyje"
"Rada Miejska w Pelplinie";"221404";"8";"1";"4";"4";"529";"Sołectwa: Bielawki, Ropuchy"
"Rada Miejska w Pelplinie";"221404";"9";"2";"4";"5";"1239";"Sołectwo Rajkowy"
"Rada Miejska w Pelplinie";"221404";"10";"1";"4";"4";"783";"Sołectwo Kulice"
"Rada Miejska w Pelplinie";"221404";"11";"1";"4";"4";"1033";"Sołectwo: Janiszewko, Rożental"
"Rada Gminy Subkowy";"221405";"1";"1";"1";"1";"306";"Sołectwo Narkowy"
"Rada Gminy Subkowy";"221405";"2";"1";"1";"1";"256";"Sołectwo Subkowy, ulice: Dworcowa, Gdańska od nr 1 do nr 14, Ogrodowa, Spokojna, Za Dworcem"
"Rada Gminy Subkowy";"221405";"3";"1";"3";"3";"289";"Sołectwo Subkowy, ulice : Akacjowa, Boczna, Brzozowa, Gdańska od nr 15 do nr 37 z wyjątkiem nr 22, 24, 28 i 30, gen. Władysława Sikorskiego, Jana Nowaka-Jeziorańskiego, Jodłowa, Józefa Piłsudskiego, Kardynała Wyszyńskiego, Modrzewiowa, Sosnowa, Spacerowa, Sportowa, Świerkowa, Za Torem"
"Rada Gminy Subkowy";"221405";"4";"4";"3";"6";"980";"Sołectwo Subkowy, ulice : Cicha, Gdańska nr 22, 24, 28 i 30, Kociewska, Kościelna, Krótka, Księdza Szylickiego, Pałacowa, Pogodna, Prosta, Sadowa, Słoneczna, Spółdzielcza, Wodna, Wybickiego, Zamkowa"
"Rada Gminy Subkowy";"221405";"5";"2";"2";"2";"394";"Sołectwo Gorzędziej"
"Rada Gminy Subkowy";"221405";"6";"1";"2";"2";"315";"Sołectwa: Mała Słońca, Rybaki"
"Rada Gminy Subkowy";"221405";"7";"1";"1";"1";"313";"Sołectwa: Mały Garc, Wielka Słońca"
"Rada Gminy Subkowy";"221405";"8";"1";"1";"1";"322";"Sołectwo Brzuśce"
"Rada Gminy Subkowy";"221405";"9";"2";"1";"2";"455";"Sołectwo Radostowo"
"Rada Gminy Subkowy";"221405";"10";"1";"2";"2";"381";"Sołectwa: Waćmierz, Wielgłowy"
"Rada Gminy Tczew";"221406";"1";"1";"4";"4";"568";"Czatkowy, Tczewskie Łąki"
"Rada Gminy Tczew";"221406";"2";"1";"4";"4";"761";"Bałdowo, Knybawa, Gniszewo"
"Rada Gminy Tczew";"221406";"3";"1";"4";"4";"620";"Czarlin"
"Rada Gminy Tczew";"221406";"4";"2";"5";"7";"1193";"Swarożyn, Młynki, Waćmierek, Zabagno, Zwierzynek"
"Rada Gminy Tczew";"221406";"5";"1";"2";"2";"465";"Boroszewo, Damaszka"
"Rada Gminy Tczew";"221406";"6";"2";"7";"9";"1253";"Turze, Szczerbięcin, Dalwin, Świetlikowo, Łukocin"
"Rada Gminy Tczew";"221406";"7";"1";"4";"4";"588";"Małżewo, Małżewko, Goszyn, Wędkowy, Liniewko"
"Rada Gminy Tczew";"221406";"8";"2";"4";"6";"1432";"Lubiszewo, Stanisławie, Rukosin, Rokitki, Śliwiny"
"Rada Gminy Tczew";"221406";"9";"1";"3";"3";"740";"Dąbrówka, Szpęgawa"
"Rada Gminy Tczew";"221406";"10";"2";"5";"6";"1105";"Miłobądz, Mały Miłobądz, Malenin"
"Rada Gminy Tczew";"221406";"11";"1";"2";"2";"587";"Mieścin, Zajączkowo, Zajączkowo Dworzec"
"Rada Miejska w Tczewie";"221401";"1";"5";"7";"51";"9219";"Osiedla: Staszica, Zatorze, Stare Miasto, Bosmańska, Czatkowska, Szyprów, Kapitańska, Marynarska, Retmańska, Chłopska, Dokerów, Flisaków, Nizinna, Okrętowa, Partyzantów, Pionierów, Portowców, Robotnicza, Rzemieślnicza, Spółdzielcza, Stoczniowców, Wiślana, Za Portem, Elżbiety, Kolejowa, Krucza, Łąkowa, Młyńska, Półwiejska, Prosta, Wierzbowa, Wilcza, Za Dworcem, Żuławska, J. Dąbrowskiego, Jana z Kolna, Kopernika, Królowej Jadwigi, Lecha, Plac Marszałka Józefa Piłsudskiego, Strzelecka, Słowackiego, Wojska Polskiego do wiaduktu, 1 Maja, Nowa, Obrońców Westerplatte, Sambora, M. Samborówny, Ks. Ściegiennego, Stefana Kardynała Wyszyńskiego, Chopina, Dominikańska, Garncarska, Plac Św. Grzegorza, Plac Gen. J. Hallera, Kościelna, Krótka, Lipowa, Mestwina, Nad Wisłą, Okrzei, Podgórna, Rybacka, Wodna, Zamkowa, Żeglarska, Ks. Aleksandra Kupczyńskiego (dawna Boczna), Kościuszki, Kręta, Łazienna, Mickiewicza, Ogrodowa, Podmurna, Skromna, Stara, Kołłątaja, Paderewskiego, Stroma, Wąska."
"Rada Miejska w Tczewie";"221401";"2";"5";"7";"52";"11233";"Osiedla: Czyżykowo, Za Parkiem, Bema, Górki, Kolejarz, Matejki, Nowowiejska, Starowiejska, Konarskiego, Orkana, Polna, Baczyńskiego, Czyżykowska, Ceglarska, Gen. H.Dąbrowskiego, Nadbrzeżna, Orzeszkowej, Pułaskiego, Reja, Kochanowskiego, Tetmajera, Wybickiego, Wyspiańskiego, Bałdowska, Gen. Bema, Fenikowskiego, Iwaszkiewicza, Kasprowicza, Krasińskiego, Konopnickiej, Kusocińskiego, Parkowa, B.Prusa, Wincentego Pola, Sienkiewicza, Sportowa, Staszica, 30-go Stycznia,  Ks. Bernarda Sychty, Szkoły Morskiej, Ważyka, Wybudowanie, Zielona, Żeromskiego, Bądkowskiego, Biskupa Konstantyna Dominika, T. Boya-Żeleńskiego, Ks. Bolta, K. Borchardta, Wł. Broniewskiego, Czyżewskiego, Dygasińskiego, Forsterów, A. Fredry, A. Frycza-Modrzewskiego, K.I. Gałczyńskiego, B. Głowackiego, ks. Popiełuszki, płka Kuklińskiego, rotm. Pileckiego, ks. ppłka Wryczy, por. Gierszewskiego, por. Dambka, J. Chełmońskiego, Jagalskiego, ppłk. Janika, Klima, Kossaka, Kraziewicza, Kruczkowskiego, Landowskiego, Łajming, Malczewskiego, Ks. Młyńskiego, Z. Nałkowskiej, C.K. Norwida, Ks. J.St. Pasierba, J. Przybosia, Wł. Reymonta, L. Staffa, J. Stanisławskiego, Spacerowa, Przemysłowa, Wita Stwosza, J. Tuwima, St.I. Witkiewicza, L. Wyczółkowskiego, G. Zapolskiej, B. Chrobrego, Fabryczna, Grunwaldzka, Kazimierza Wielkiego, Księżniczki Dobrawy, Mieszka I, Piaskowa, Plac Patriotów, Piastowska, Przemysława II, Rycerska, Targowa, Wojska Polskiego od wiaduktu, Świętopełka."
"Rada Miejska w Tczewie";"221401";"3";"5";"6";"45";"9864";"Osiedla: Garnuszewskiego, Nowe Miasto, Niepodległości, Jana Sobieskiego, Wyzwolenia, Saperska, Aleja Zwycięstwa, Jedności Narodu, Sadowa, Chłodna, Gdańska, Kaszubska, Kozia, Mostowa, Nowy Rynek, Południowa, Pomira, Pomorska, Warsztatowa., "
"Rada Miejska w Tczewie";"221401";"4";"8";"6";"69";"17025";"Osiedla: Prątnica, Bajkowe - Piotrowo, Suchostrzygi, Kasztanowa, Kwiatowa, Malinowska, Al. Solidarności, Topolowa, Brzozowa, Jaworowa, Jodłowa, Akacjowa, Jarzębinowa, Gen. Grota-Roweckiego, Gen. Bora-Komorowskiego, Gen. Leopolda Okulickiego, Działkowa, Gryfa Pomorskiego, H. Hass, Harcerska, J. Jasińskiego, Wł. Jurgo, Obrońców Tczewa, Traugutta, Suchostrzygi Dworzec, Armii Krajowej, Władysława Jagiełły, Wł. Andersa, Stefana Batorego, Królowej Bony, Kazimierza Jagiellończyka, Jagiellońska, Lotnicza, Królowej Marysieńki, Korczaka, Kilińskiego, T. Rejtana, Skarszewska, Zygmunta Starego, Gen. Władysława Sikorskiego, Suchostrzycka, Wigury, Żwirki, Christiana Andersena, Jana Brzechwy, Czerwonego Kapturka, Braci Grimm, Jasia i Małgosi, Aleja Kociewska, Piotrowo, Kubusia Puchatka, Pinokia, Rokicka, Szewczyka Dratewki.  "
"Rada Gminy  Choczewo";"221504";"1";"4";"5";"14";"1101";"Choczewo, Łętówko"
"Rada Gminy  Choczewo";"221504";"2";"1";"4";"4";"372";"Kierzkowo (Błachówko, Jabłonowice, Karczemka Kierzkowska), Osieki Lęborskie"
"Rada Gminy  Choczewo";"221504";"3";"1";"3";"3";"355";"Lublewko, Lublewo Lęborskie, Starbienino"
"Rada Gminy  Choczewo";"221504";"4";"1";"2";"2";"276";"Kopalino, Lubiatowo (Szklana Huta)"
"Rada Gminy  Choczewo";"221504";"5";"1";"3";"3";"271";"Choczewko, Kurowo"
"Rada Gminy  Choczewo";"221504";"6";"1";"2";"2";"278";"Gardkowice, Karczemka Gardkowska, Łętowo"
"Rada Gminy  Choczewo";"221504";"7";"1";"3";"3";"247";"Przebendowo (Przebendówko), Słajkowo, Żelazno"
"Rada Gminy  Choczewo";"221504";"8";"2";"6";"9";"567";"Borkowo Lęborskie (Borkówko), Gościęcino, Zwarcienko, Zwartowo, Zwartówko"
"Rada Gminy  Choczewo";"221504";"9";"1";"2";"2";"397";"Biebrowo, Jackowo, Słajszewo (Słajszewko)"
"Rada Gminy  Choczewo";"221504";"10";"1";"5";"5";"236";"Ciekocino, Ciekocinko"
"Rada Gminy  Choczewo";"221504";"11";"1";"3";"3";"381";"Sasino (Białka, Osetnik, Krzesiniec, Sasiniec, Zielonka)"
"Rada Gminy Gniewino";"221505";"1";"5";"2";"7";"1685";"Gniewino, Strzebielinko, Strzebielinek"
"Rada Gminy Gniewino";"221505";"2";"1";"3";"3";"274";"Bychowo, Toliszczek"
"Rada Gminy Gniewino";"221505";"3";"1";"1";"1";"460";"Perlino, Gniewinko, Mierzyno"
"Rada Gminy Gniewino";"221505";"4";"1";"1";"1";"252";"Dębina, Mierzynko, Salinko, Salino, "
"Rada Gminy Gniewino";"221505";"5";"1";"2";"2";"316";"Jęczewo, Lisewo"
"Rada Gminy Gniewino";"221505";"6";"1";"1";"1";"374";"Chynowie"
"Rada Gminy Gniewino";"221505";"7";"2";"1";"2";"676";"Dąbrówka, Kostkowo, Łęczyn Dolny, Słuszewo, Płaczewo, Tadzino "
"Rada Gminy Gniewino";"221505";"8";"1";"3";"3";"534";"Czymanowo, Opalino, Nadole"
"Rada Gminy Gniewino";"221505";"9";"2";"1";"2";"572";"Rybienko, Rybno"
