"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska Łasin";"040603";"3";"1";"5";"5";"453";"Kozłowo z wsią Święte, Plesewo"
"Rada Miejska Łasin";"040603";"4";"1";"6";"6";"351";"Goczałki, Szonowo"
"Rada Miejska Łasin";"040603";"5";"1";"5";"5";"399";"Nogat, Szynwałd"
"Rada Miejska Łasin";"040603";"6";"1";"6";"6";"456";"Huta Strzelce, Zawda, Zawdzka Wola"
"Rada Miejska Łasin";"040603";"7";"1";"5";"5";"422";"Jankowice z wsią Nowe Jankowice"
"Rada Miejska Łasin";"040603";"8";"1";"4";"4";"359";"Jakubkowo z wsią Bogdanki, Przesławice"
"Rada Miejska Łasin";"040603";"9";"1";"6";"6";"530";"Nowe Mosty, Szczepanki z osadą RSP Hermanowo"
"Rada Miejska Łasin";"040603";"10";"1";"4";"4";"427";"Nowe Błonowo, Stare Błonowo, Wydrzno"
"Rada Miejska Łasin";"040603";"11";"1";"6";"6";"455";"Łasin Wybudowanie, Łasin Wybudowanie- osiedle przy ul. Dworcowej"
"Rada Miejska Radzynia Chełmińskiego";"040604";"1";"4";"6";"12";"1121";"Radzyń Chełmiński ulice: Dąbrowskich, J. Długosza, K. Jagielończyka, Ks. Mańkowskiego, Prof. M. Gumowskiego, J. Pilsudzkiego, A. Nowickiego, M. Orłowicza, Plac W. Kętrzyńskiego, Plac Towarzystwa Jaszczurczego, Podgrodzie, Przykop, Rybaki, Sady, Szpitalna, Tysiąclecia, L. Waryńskiego, Wygon, Zielona Góra i Wieś Rozental"
"Rada Miejska Radzynia Chełmińskiego";"040604";"2";"2";"3";"3";"429";"Radzyń Chełmiński ulica Fijewo i wieś Fijewo"
"Rada Miejska Radzynia Chełmińskiego";"040604";"3";"1";"2";"2";"269";"Dębieniec"
"Rada Miejska Radzynia Chełmińskiego";"040604";"4";"1";"2";"2";"302";"Gawłowice i wieś Gziki, Zielnowo"
"Rada Miejska Radzynia Chełmińskiego";"040604";"5";"1";"4";"4";"239";"Zakrzewo"
"Rada Miejska Radzynia Chełmińskiego";"040604";"6";"1";"3";"3";"257";"Nowy Dwór, Kneblowo i Szumiłowo"
"Rada Miejska Radzynia Chełmińskiego";"040604";"7";"1";"2";"2";"244";"Radzyń Wieś i Radzyń Wybudowanie"
"Rada Miejska Radzynia Chełmińskiego";"040604";"8";"1";"2";"2";"242";"Gołębiewo i Stara Ruda"
"Rada Miejska Radzynia Chełmińskiego";"040604";"9";"1";"4";"4";"300";"Rywałd"
"Rada Miejska Radzynia Chełmińskiego";"040604";"10";"2";"4";"6";"420";"Czeczewo i wieś Wymysłowo, Mazanki"
"Rada Gminy Rogóźno";"040605";"1";"3";"3";"6";"628";"Białochowo, Zarośle"
"Rada Gminy Rogóźno";"040605";"2";"1";"2";"2";"245";"Budy, Szembruczek"
"Rada Gminy Rogóźno";"040605";"3";"2";"4";"6";"462";"Bukowiec, przysiólek Sobótka, Rogóźno-Zamek"
"Rada Gminy Rogóźno";"040605";"4";"2";"2";"4";"296";"Gubiny, przysiólek Jamy"
"Rada Gminy Rogóźno";"040605";"5";"1";"2";"2";"234";"Kłódka"
"Rada Gminy Rogóźno";"040605";"6";"3";"4";"8";"744";"Rogóźno"
"Rada Gminy Rogóźno";"040605";"7";"1";"2";"2";"199";"Skurgwy"
"Rada Gminy Rogóźno";"040605";"8";"2";"3";"5";"425";"Szembruk"
"Rada Gminy Świecie nad Osą";"040606";"1";"2";"3";"4";"438";"Bursztynowo, Białobłoty"
"Rada Gminy Świecie nad Osą";"040606";"2";"4";"3";"11";"894";"Kitnówko-Nowy Młyn, Rychnowo, Świecie nad Osą"
"Rada Gminy Świecie nad Osą";"040606";"3";"3";"4";"10";"654";"Linowo"
"Rada Gminy Świecie nad Osą";"040606";"4";"3";"3";"9";"724";"Karolewo-Szarnoś, Lisnowo"
"Rada Gminy Świecie nad Osą";"040606";"5";"2";"3";"6";"430";"Lisnówko-Widlice, Mędrzyce"
"Rada Gminy Świecie nad Osą";"040606";"6";"1";"3";"3";"251";"Partęczyny"
"Rada Gminy Dąbrowa Biskupia";"040702";"1";"3";"2";"4";"847";"sołectwa: BRUDNIA, MODLIBORZYCE, PARCHANIE, PARCHANKI"
"Rada Gminy Dąbrowa Biskupia";"040702";"2";"3";"3";"7";"799";"sołectwa: OŚNISZCZEWO, OŚNISZCZEWKO,   STANOMIN, WONORZE, ZAGAJEWICE, ZAGAJEWICZKI"
"Rada Gminy Dąbrowa Biskupia";"040702";"3";"4";"3";"6";"1035";"sołectwa: KONARY-DZIEWA, NOWY DWÓR, PIERANIE, RADOJEWICE"
"Rada Gminy Dąbrowa Biskupia";"040702";"4";"2";"4";"6";"614";"sołectwa: DĄBROWA BISKUPIA, WOLA STANOMIŃSKA"
"Rada Gminy Dąbrowa Biskupia";"040702";"5";"3";"2";"4";"807";"sołectwa: CHLEWISKA, CHRÓSTOWO,  MLECZKOWO, PRZYBYSŁAW"
"Rada Miejska w Gniewkowie";"040703";"1";"5";"7";"24";"3956";"miasto GNIEWKOWO ulice: CICHA, CMENTARNA, DR JANA DRECKIEGO, DWORCOWA, DZIAŁKOWCÓW, FRYDERYKA CHOPINA, GERHARDA PAJĄKOWSKIEGO, INOWROCŁAWSKA, KOLEJOWA, KSIĘSTWA GNIEWKOWSKIEGO, KWIATOWA, NOWA, PARKOWA, PIASTA, PODGÓRNA, POWSTANCÓW WIELKOPOLSKICH, PRZEMYSŁOWA, RZEMIEŚLNICZA, , 17 STYCZNIA, 700 – LECIA, SŁONECZNA, SPÓŁDZIELCZA, STANISŁAWA MONIUSZKI, USŁUGOWA, WAŁOWA, ZAMKOWA, ZIELONA, "
"Rada Miejska w Gniewkowie";"040703";"2";"3";"6";"16";"2448";"miasto GNIEWKOWO ulice: AGNIESZKI OSIECKIEJ, CEGIELNA, , 21 STYCZNIA, GEN. WŁADYSŁAWA SIKORSKIEGO, JANA KASPROWICZA, JANA KILIŃSKIEGO, IGNACEGO JANA PADEREWSKIEGO, JĘCZMIENNA, KĄTNA, KOŚCIELNA, KRÓLA JANA III SOBIESKIEGO, KRÓTKA, MICHAŁOWO, OGRODOWA, RYNEK, SPOKOJNA, ŚW. MIKOŁAJA, TORUŃSKA, WALCERZEWICE, WOJSKA POLSKIEGO, ZAJEZIERNA, ŻYTNIA, sołectwa: GODZIĘBA, ZAJEZIERZE, , "
"Rada Miejska w Gniewkowie";"040703";"3";"3";"6";"14";"2248";"sołectwa: KAWĘCZYN, KIJEWO, KLEPARY, LIPIE, MARKOWO, MURZYNKO,  MURZYNNO, PERKOWO, SUCHATÓWKA, SZPITAL, ŻYROSŁAWICE"
"Rada Miejska w Gniewkowie";"040703";"4";"4";"7";"19";"3089";"sołectwa: BĄBOLIN, GĄSKI, KACZKOWO, OSTROWO, SKALMIEROWICE, SZADŁOWICE, WIELOWIEŚ, WIERZBICZANY, WIERZCHOSŁAWICE, WIĘCŁAWICE"
"Rada Gminy w Inowrocławiu";"040704";"1";"1";"5";"5";"725";"sołectwa: JACEWO, MIECHOWICE"
"Rada Gminy w Inowrocławiu";"040704";"2";"2";"4";"7";"1303";"sołectwa: KŁOPOT; LATKOWO - część, wieś BALIN; MARCINKOWO; OLSZEWICE; SŁOŃSKO"
"Rada Gminy w Inowrocławiu";"040704";"3";"3";"4";"10";"1679";"sołectwa: BATKOWO, KRUSZA DUCHOWNA KRUSZA ZAMKOWA , ŁOJEWO, PIOTRKOWICE, TUPADŁY, ŻALINOWO"
"Rada Gminy w Inowrocławiu";"040704";"4";"3";"4";"12";"1784";"sołectwa: CZYSTE, JAKSICE, PŁAWIN, RADŁÓWEK"
"Rada Gminy w Inowrocławiu";"040704";"5";"2";"7";"10";"1293";"sołectwa: CIEŚLIN,  GNOJNO, SŁAWĘCINEK"
"Rada Gminy w Inowrocławiu";"040704";"6";"1";"4";"4";"614";"sołectwa: LATKOWO - część, wieś LATKOWO; ORŁOWO"
"Rada Gminy w Inowrocławiu";"040704";"7";"2";"5";"9";"1025";"sołectwa: GÓRA, ŁĄKOCIN,  SIKOROWO"
"Rada Gminy w Inowrocławiu";"040704";"8";"1";"3";"3";"602";"sołectwa: KOMASZYCE, TRZASKI"
"Rada Miejska Inowrocławia";"040701";"1";"8";"6";"85";"21135";"Miasto Inowrocław - ulice: Adama Poszwińskiego, al. Henryka Sienkiewicza, Al. Mikołaja Kopernika, al. Okrężna, , al. Powstańców, Andrzeja Rakoczego, Armii Krajowej, Bartka Nowaka, Batkowska, Biskupa Antoniego Laubitza, Bluszczowa, Błonie, Boczna, Bursztynowa, Chmielna, Cmentarna, Dąbrówki, Długa nr. 1 - 15, Dojazdowa, Droga do Lotniska, Dubienka, Dworcowa, Działowa, Farna, Franciszka Becińskiego, gen.Władysława Sikorskiego, Glinki, Grochowa, Grodzka, Harcerstwa Polskiego, Henryka Czamana, Henryka Fryderyka Hoyera, hm. Marcina Strachanowskiego, Ignacego Daszyńskiego, Ignacego Paderewskiego, Ikara, Izydora Sobeckiego, Jacewska, , Jakuba Jasińskiego, Jana Kasprowicza, Jana Kilińskiego, Jęczmienna, Józefa Chociszewskiego, , Józefa Dankowskiego, Józefa Ulatowskiego, Karola Libelta, Karola Marcinkowskiego, Kasztelańska nr. 1 - 28, Kazimierza Burzyńskiego, Kościelna, Kręta, Królowej Jadwigi, Kruszańska, Kruśliwiecka, ks. Bogdana Gordona, , ks. Piotra Wawrzyniaka, ks. Romana Zientarskiego, Lniana, Lotnicza, Łączna, Łubinowa, Łucjana Grabskiego, Macieja Wierzbińskiego, Magazynowa, 3 Maja, Marcelego Kujawy Połczyńskiego, Marii Konopnickiej, , Marii Skłodowskiej-Curie, Metalowców, Młyńska, Najświętszej Marii Panny, Niemojewskich, Obwodowa, Okrężek, Orłowska, Osiedle Bydgoskie, Osiedle Okrężek, Pakoska, Piotra Bartoszcze, plac Jana Kasprowicza, plac Klasztorny, Plebanka, Poprzeczna, Powstańca Kwiatkowskiego, Powstańców Warszawy, Prezydenta Franklina Roosevelta, Prezydenta Gabriela Narutowicza, Przesmyk, Przypadek, Przy Stadionie, Przy Stawku, Pszeniczna, Rąbińska, , Rodu Czaplów, Rogowa, Rynek, Rzemieślnicza, Rzepakowa, Składowa, Skwer Andrzeja Szwajkerta ps. „Jędruś”, Skwer Jana Pawła II, Skwer ks. Adama Fabianowskiego, Skwer Obrońców Inowrocławia, Skwer Prymasa Stefana Wyszyńskiego, Skwer Sybiraków, Słonecznikowa, Solankowa, Stanisława Łuczaka, Stanisława Staszica, Stanisława Szenica, Stanisława Waszaka, Stare Miasto, Stolarska, Studzienna, 6 Stycznia, Szklarska, Szkolna, , Szosa Bydgoska, Szparagowa, Szybowcowa, Śniadeckich, Średnia, Św. Ducha od nr. 85 do końca, Św. Mikołaja, Tadeusza Kościuszki, Toruńska , Ustronie, Warsztatowa, Władysława Broniewskiego, Władysława Hermana, Wodna, Zamknięta, Zielna, Zielona, Zofiówka, Zygmunta Wilkońskiego, Żytnia., "
"Rada Miejska Inowrocławia";"040701";"2";"7";"7";"75";"19034";"Miasto Inowrocław - ulice: Adama Znanieckiego, Andrzeja, Andrzeja Dybalskiego, Bagienna, Bolesława Brodnickiego, Bolesława Chrobrego, Bolesława Krzywoustego, Bolesława Śmiałego, Brzoskwiniowa, Brzozowa, Bukowa, Cegielna, Chabrowa, Chemiczna, Czarna Droga, Czesława Janczarskiego, Daniela Rakowicza, Deszczowa, Długa od nr. 16 do końca, Dyngusowa, Edwarda Ponińskiego, Ewy Szelburg-Zarembiny, Fabryczna, Franciszka Posadzego,  Gdyńska, Górnicza, Gronowa, Jagiellońska, Jagodowa, Jana Brzechwy, Jana Karola Maćkowskiego, , Jana Marcina Szancera, Jana III Sobieskiego, Janiny Porazińskiej, Jaśminowa, Jesionowa, Józefa Kościelskiego, Juliusza Trzcińskiego, Kamienna, Kasztanowa, Kasztelańska od nr. 29 do końca, Kazimierza Jagiellończyka, Kazimierza Kujawskiego, Kazimierza Odnowiciela, Kazimierza Sprawiedliwego, Kazimierza Wielkiego, Kątna, Kolejowa, Konwaliowa, Kornela Makuszyńskiego, Krótka, ks. Bolesława Jaśkowskiego, ks. Dobromira Ziarniaka, Kujawska, Kurowa, Kwiatowa, Leona Czarlińskiego, Lipowa, Makowa, Malinowa, Mała Andrzeja, Mała Rybnicka, Marii Kownackiej, Marulewska, Mątewska, Miechowicka, Mieszka I, Mikorzyńska, Milenijna, Modrakowa, Morelowa, Mostowa, Niezapominajki, Nizinna, Notecka, Objazdowa, Ogrodowa, Orzechowa, Papuszy, Piękna, Podgórna, Pokojowa, Polna, Popowicka, Poznańska nr. 1 - 54, Poznańska od nr. 244 do końca (parzyste i nieparzyste), Przemysłowa, Rolna, Różana, Ruciana, Rumiankowa, Rybnicka, Rzeczna, Rzeźnicka, Skryta, Skwer Kombatantów, Słoneczna, Sodowa, Solna, Spokojna, Stanisława Przybyszewskiego, Stanisława Sroczyńskiego, Staropoznańska, Stefana Batorego, Stefana Czarnieckiego, Sylwestra Ranusa, Szeroka, Szymborska, Św. Ducha nr. 1 - 84, Świętokrzyska, Tomasza Graczykowskiego, Topolowa, Torowa, Tulipanowa, Wałowa, Wapienna, Wiejska, Wielkopolska, Wierzbowa, Wiktora Spornego, Wiśniowa, Władysława Jagiełły, Władysława Łokietka, , Władysława Reymonta, Wrzosowa, Zapadłe., , "
"Rada Miejska Inowrocławia";"040701";"3";"8";"6";"84";"21873";"Miasto Inowrocław - ulice: Adama Asnyka, Adama Mickiewicza, al. Niepodległości, al. 800-lecia Inowrocławia, Bolesława Leśmiana, Bolesława Prusa, Budowlana, Cicha, Cypriana Kamila Norwida, Elizy Orzeszkowej, , Emilii Plater, gen. Franciszka Kleeberga, Genowefy Jaworskiej, Gustawa Zielińskiego, Gwarków, , Henryka Arctowskiego, Iwana Alejnika, Jana Kochanowskiego, Jana Molla, Jana z Ludziska, Janusza Kusocińskiego, Józefa Ignacego Kraszewskiego, Józefa Krzymińskiego, Józefa Weyssenhoffa, Juliusza Słowackiego, Justyny Wichlińskiej, Klemensa Janickiego, Konstantego Ildefonsa Gałczyńskiego, ks. Władysława Demskiego, Leona Czaplickiego, Leona Kruczkowskiego, Ludwika Błażka, Maksymiliana Gruszczyńskiego, Marszałka Józefa Piłsudskiego, Mikołaja Reja, Nowa, Pawła Cymsa, plac Bad Oeynhausen, 59 Pułku Piechoty, płk. Witolda Roszkowskiego, Pogodna, Poznańska nr. 55 - 243, ppłk. Józefa Owczarskiego, Prezydenta Apolinarego Jankowskiego, Romana Dmowskiego, Skwer PCK, Spółdzielców, Stanisława Kiełbasiewicza, Stanisława Wachowiaka, Stanisława Wyspiańskiego, Stefana Żeromskiego, Szarych Szeregów, Tadeusza Boya Żeleńskiego, Transportowca, Wojska Polskiego, Wspólna, Zenona Kosidowskiego., "
"Rada Miejska w Janikowie";"040705";"1";"1";"6";"6";"796";"miasto JANIKOWO ulice: KLONOWA, KWIATOWA, ŁĄCZNA, MIŁA NR 2A, 2B, 4, 5, 7, PRZEMYSŁOWA NR 33, 34, PRZYJEZIERNA, SŁONECZNA OD NR 7 DO NR 105, SPACEROWA, WĘDKARSKA, WIŚNIOWA, ZACHODNIA, ZACISZE"
"Rada Miejska w Janikowie";"040705";"2";"1";"6";"6";"1033";"miasto JANIKOWO ulice: CICHA, DWORCOWA NR 2A, 4, 4A i NR 6, J. KASPROWICZA OD NR 1 DO NR 59, JANA Z LUDZISKA, 1 MAJA, POLNA, POWSTAŃCÓW WLKP., ST. PRZYBYSZEWSKIEGO, RYBACKA, SIECZKOWICKA, SZKOLNA, TOPOLOWA, USTRONIE, WAŁOWA, WIEJSKA"
"Rada Miejska w Janikowie";"040705";"3";"1";"6";"6";"772";"miasto JANIKOWO ulice: BISKUPA M. KOZALA; B. PRUSA; J. KASPROWICZA NR 60, 63, 69; SPORTOWA OD NR 1 DO NR 9, 6A, 9A, 10  i OD NR 11 DO NR 26"
"Rada Miejska w Janikowie";"040705";"4";"1";"6";"6";"704";"miasto JANIKOWO ulice: GŁÓWNA NR 35, 35A, 35A/2, 37, 39; OGRODOWA NR 16, 18, 20"
"Rada Miejska w Janikowie";"040705";"5";"1";"4";"4";"692";"miasto JANIKOWO ulice: GŁÓWNA NR 29, 31, 33; OGRODOWA NR 10, 12, 14"
"Rada Miejska w Janikowie";"040705";"6";"1";"5";"5";"698";"miasto JANIKOWO ulice: DWORCOWA NR 1, 13; OGRODOWA NR 2, 4, 6, 8"
"Rada Miejska w Janikowie";"040705";"7";"1";"5";"5";"732";"miasto JANIKOWO ulice: DWORCOWA NR 19; GŁÓWNA NR 7, 8, 9, 12, 14, 17, 21, 23, 25; MIŁA NR 1, 3, 6, 8;  SŁONECZNA NR 1"
"Rada Miejska w Janikowie";"040705";"8";"1";"4";"4";"680";"miasto JANIKOWO ulice: GŁÓWNA NR 1, 2, 3; MŁODZIEŻOWA NR 1, 2;  PÓŁNOCNA NR 2; SŁONECZNA NR 2, 3, 4, 5; WEWNĘTRZNA OD NR 1 DO NR 4"
"Rada Miejska w Janikowie";"040705";"9";"1";"6";"6";"692";"miasto JANIKOWO ulice: GŁÓWNA NR 4, 5, 6A, 6/1; PRZEMYSŁOWA, 9, 10, 11, 12, 13, 14, 18, 19, 20, Z. WILKOŃSKIEGO NR 1, 11, 12, 13, 15 , 16, 29, 30, 31"
"Rada Miejska w Janikowie";"040705";"10";"1";"6";"6";"736";"miasto JANIKOWO ulica Z. WILKOŃSKIEGO OD NR 5 DO NR 10 i NR 14, 17, 18, 18A, 19, 20, 26, 28"
"Rada Miejska w Janikowie";"040705";"11";"1";"3";"3";"663";"sołectwa: KOŁUDA MAŁA, KOŁUDA WIELKA, SIELEC"
"Rada Miejska w Janikowie";"040705";"12";"1";"4";"4";"778";"sołectwa: GÓRY, LUDZISKO"
"Rada Miejska w Janikowie";"040705";"13";"1";"4";"4";"681";"sołectwa: DĘBOWO, GŁOGÓWIEC, TRLĄG"
"Rada Miejska w Janikowie";"040705";"14";"1";"3";"3";"696";"sołectwo  KOŁODZIEJEWO"
"Rada Miejska w Janikowie";"040705";"15";"1";"4";"4";"651";"sołectwa: BRONIEWICE, DOBIESZEWICE, WIERZEJEWICE"
"Rada Miejska w Kruszwicy";"040706";"1";"5";"6";"55";"3859";"miasto  KRUSZWICA ulice:, ADAMA MICKIEWICZA, ALEJA DWORCOWA, DROGA MŁYŃSKA, GOPLAŃSKA, GRODZKA, , J.I. KRASZEWSKIEGO, JANA KASPROWICZA, , kmdra ZBIGNIEWA PRZYBYSZEWSKIEGO, KUJAWSKA NR 2, 6, 10, 18, LIPOWA, NADGOPLAŃSKA, NIEPODLEGŁOŚCI, OGRODOWA, OSIEDLE ROBOTNICZE, PIASTA, , PODGÓRNA, PODZAMCZE, POLNA, POPIELA, PORTOWA, , POWSTAŃCÓW WIELKOPOLSKICH, POZNAŃSKA, RYBACKA, RYNEK, SŁONECZNA, SPORTOWA, STARY RYNEK, SZOSA RADZIEJOWSKA, SZOSA TRYSZCZYŃSKA, TADEUSZA KOŚCIUSZKI, WODNA, ZAMKOWA, ZIEMOWITA, ŻEGLARSKA, , sołectwo RZEPOWO – część, wieś ŁAGIEWNIKI, "
"Rada Miejska w Kruszwicy";"040706";"2";"5";"6";"52";"3893";"miasto  KRUSZWICA ulice: , CICHA, CMENTARNA, KOLEGIACKA, KUJAWSKA NR 1, 3, 5, 7, 14, 16, 17, 19, 20, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, MIESZKA I, P.C.K., SOLIDARNOŚCI, SPOKOJNA, WIEJSKA, WSPÓLNA, "
"Rada Miejska w Kruszwicy";"040706";"3";"5";"6";"51";"3788";"sołectwa: CHROSNO; JANOWICE; KOBYLNIKI; LACHMIROWICE; POLANOWICE; RACICE; RZEPOWO – część, wsie: CYKOWO, GIŻEWO, GUSTAWOWO, RZEPISZYN, RZEPOWO; SŁAWSK WIELKI; SOKOLNIKI; SUKOWY; SZARLEJ"
"Rada Miejska w Kruszwicy";"040706";"4";"6";"6";"65";"4616";"sołectwa: BACHORCE, CHEŁMCE, CHEŁMICZKI, GOCANOWO, GOCANÓWKO, GRODZTWO, KARSK, KICKO, KOBYLNICA, OSTROWO, PAPROS, PIASKI, PIECKI, POPOWO, RUSINOWO, TARNOWO, WOLA WAPOWSKA, WRÓBLE, ZŁOTOWO"
"Rada Miejska w Pakości";"040707";"1";"5";"7";"18";"2646";"miasto PAKOŚĆ ulice: DWORCOWA, HANKIEWICZA, JANKOWSKA, KRÓTKA, KWIATOWA, LESZCZYŃSKIEGO, LIPOWA, ŁAZIENKOWA, MIKOŁAJA, MOGILEŃSKA, POLNA, POWSTAŃCÓW WIELKOPOLSKICH, RADŁOWSKA, RÓŻANA, SZEROKA"
"Rada Miejska w Pakości";"040707";"2";"5";"8";"20";"2779";"miasto PAKOŚĆ ulice: 21-STYCZNIA, BARCIŃSKA, BŁONIE, CMENTARNA, DZIAŁYŃSKICH, FABRYCZNA, GROBLA, INOWROCŁAWSKA, KARDYNAŁA STEFANA WYSZYŃSKIEGO, KASPROWICZA, KRZYŻANOWSKIEGO, KS. WOJCIECHA KĘSICKIEGO, KS. JÓZEFA KURZAWSKIEGO, MIELEŃSKA, NADNOTECKA, OGRODOWA, OSIEDLE 600-LECIA, PAŁUCKA, PRZYBYSZEWSKIEGO, RYNEK, SKWER ARMII KRAJOWEJ, SŁONECZNA, STANISŁAWA SZENICA, SZKOLNA, ŚLUZA, ŚW. JANA, TOPOLOWA, ŻABIA, sołectwa: LUDKOWO-MIELNO-WOJDAL, RYBITWY, , "
"Rada Miejska w Pakości";"040707";"3";"4";"5";"13";"2065";"sołectwa: DZIARNOWO, GORZANY-GIEBNIA-WĘGIERCE, JANKOWO, LUDWINIEC, ŁĄCKO, RADŁOWO, RYCERZEWO, RYCERZEWKO, WIELOWIEŚ"
"Rada Miejska w Pakości";"040707";"4";"1";"3";"3";"566";"sołectwo KOŚCIELEC"
"Rada Gminy Rojewo";"040708";"1";"3";"6";"12";"761";"sołectwa: ROJEWO, TOPOLA, ŻELECHLIN"
"Rada Gminy Rojewo";"040708";"2";"5";"5";"18";"1232";"sołectwa: GLINNO WIELKIE, JASZCZÓŁTOWO, JURANCICE, LISZKOWICE, OSIEK WIELKI, ROJEWICE"
"Rada Gminy Rojewo";"040708";"3";"3";"3";"8";"701";"sołectwa: LISZKOWO, WYBRANOWO"
"Rada Gminy Rojewo";"040708";"4";"4";"4";"13";"996";"sołectwa: DĄBIE, DOBIESŁAWICE, MIEROGONIEWICE, PŁONKOWO, PŁONKÓWKO, ŚCIBORZE"
"Rada Gminy Złotniki Kujawskie";"040709";"1";"1";"4";"4";"499";"sołectwa: PALCZYN, PĘCHOWO"
"Rada Gminy Złotniki Kujawskie";"040709";"2";"1";"3";"3";"490";"sołectwa:  BĘDZITOWO, DĄBRÓWKA KUJAWSKA"
"Rada Gminy Złotniki Kujawskie";"040709";"3";"1";"3";"3";"484";"sołectwa:  LISEWO KOŚCIELNE, RUCEWKO"
"Rada Gminy Złotniki Kujawskie";"040709";"4";"1";"4";"4";"472";"sołectwa:  RUCEWO, TARKOWO GÓRNE"
"Rada Gminy Złotniki Kujawskie";"040709";"5";"1";"3";"3";"492";"sołectwa: DŹWIERZCHNO, JORDANOWO, LESZCZE "
"Rada Gminy Złotniki Kujawskie";"040709";"6";"3";"4";"12";"1388";"sołectwa:  BRONIEWO, DOBROGOŚCICE, GNIEWKÓWIEC, KRĘŻOŁY,  NISZCZEWICE, MIERZWIN"
"Rada Gminy Złotniki Kujawskie";"040709";"7";"4";"4";"16";"2083";"sołectwo ZŁOTNIKI KUJAWSKIE"
"Rada Gminy Złotniki Kujawskie";"040709";"8";"3";"4";"12";"1407";"sołectwa:  TUCZNO, TUCZNO-WIEŚ"
"Rada Gminy Bobrowniki";"040802";"1";"5";"4";"20";"899";"Sołectwo Bobrowniki"
"Rada Gminy Bobrowniki";"040802";"2";"3";"4";"11";"483";"Sołectwa: Bobrownickie Pole, Białe Błota "
"Rada Gminy Bobrowniki";"040802";"3";"1";"1";"1";"135";"Sołectwo Bógpomóż"
"Rada Gminy Bobrowniki";"040802";"4";"1";"2";"2";"151";"Sołectwo Polichnowo"
"Rada Gminy Bobrowniki";"040802";"5";"1";"3";"3";"160";"Sołectwo Rybitwy"
"Rada Gminy Bobrowniki";"040802";"6";"2";"4";"8";"294";"Sołectwa: Gnojno, Brzustowa"
"Rada Gminy Bobrowniki";"040802";"7";"2";"4";"7";"287";"Sołectwo Rachcin"
"Rada Gminy Chrostkowo";"040803";"1";"1";"3";"3";"138";"Sołectwo Adamowo"
"Rada Gminy Chrostkowo";"040803";"2";"1";"5";"5";"205";"Sołectwo Chojno"
"Rada Gminy Chrostkowo";"040803";"3";"2";"5";"10";"299";"Sołectwo Chrostkowo"
"Rada Gminy Chrostkowo";"040803";"4";"1";"4";"4";"102";"Sołectwo Chrostkowo Nowe"
"Rada Gminy Chrostkowo";"040803";"5";"1";"4";"4";"188";"Sołectwa: Głęboczek, Lubianki"
"Rada Gminy Chrostkowo";"040803";"6";"1";"5";"5";"123";"Sołectwa: Gołuchowo, Ksawery, Majdany"
"Rada Gminy Chrostkowo";"040803";"7";"1";"5";"5";"171";"Sołectwo Janiszewo"
"Rada Gminy Chrostkowo";"040803";"8";"1";"5";"5";"218";"Sołectwo Nowa Wieś"
"Rada Gminy Chrostkowo";"040803";"9";"3";"5";"15";"413";"Sołectwo Makówiec"
"Rada Gminy Chrostkowo";"040803";"10";"1";"3";"3";"181";"Sołectwa: Sikórz, Kawno"
"Rada Gminy Chrostkowo";"040803";"11";"1";"2";"2";"222";"Sołectwo Stalmierz"
"Rada Gminy Chrostkowo";"040803";"12";"1";"3";"3";"159";"Sołectwo Wildno"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"1";"4";"7";"25";"1928";"Miasto Dobrzyń n. Wisłą"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"2";"1";"4";"4";"403";"Sołectwa: Bachorzewo, Zbyszewo, Strachoń"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"3";"1";"3";"3";"454";"Sołectwo Chalin"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"4";"1";"5";"5";"314";"Sołectwa: Dyblin, Główczyn"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"5";"1";"3";"3";"433";"Sołectwa: Glewo, Stróżewo, Tulibowo"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"6";"1";"2";"2";"433";"Sołectwa: Grochowalsk, Krępa"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"7";"1";"4";"4";"403";"Sołectwa: Michałkowo, Kamienica, Ruszkowo"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"8";"1";"3";"3";"346";"Sołectwa: Szpiegowo, Kisielewo"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"9";"1";"6";"6";"376";"Sołectwo Krojczyn"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"10";"1";"7";"7";"438";"Sołectwo Lenie Wielkie"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"11";"1";"5";"5";"473";"Sołectwa: Mokowo, Mokówko, Kochoń, Kol. Chalin"
"Rada Miejska Dobrzyń nad Wisłą";"040804";"12";"1";"7";"7";"448";"Sołectwa: Płomiany, Wierznica"
"Rada Gminy Kikół";"040805";"1";"5";"4";"20";"1800";"Sołectwo Kikół"
"Rada Gminy Kikół";"040805";"2";"1";"3";"3";"417";"Sołectwa: Ciełuchowo, Janowo"
"Rada Gminy Kikół";"040805";"3";"1";"4";"4";"344";"Sołectwa: Grodzeń, Wolęcin"
